Player Id,Full Name,Match Name,position,Team Name,Team Id,Last Updated,Time Played,90s,Position Group,Most Played Position,Positions Played,Number of Positions Played,Aerial Duels,Aerial Duels lost,Aerial Duels lost p90,Aerial Duels p90,Aerial Duels won,Aerial Duels won p90,Appearances,Appearances p90,Assists (Intentional),Assists (Intentional) p90,Attempts from Set Pieces,Attempts from Set Pieces p90,Away Goals,Away Goals p90,Backward Passes,Backward Passes p90,Blocked Shots,Blocked Shots p90,Blocks,Blocks p90,Carries,Carries p90,Catches,Catches p90,Chances Created,Chances Created p90,Clean Sheets,Clean Sheets p90,Clearances Off the Line,Clearances Off the Line p90,Conversion Rate,Conversion Rate p90,Corners Taken (incl short corners),Corners Taken (incl short corners) p90,Corners Won,Corners Won p90,Crosses not Claimed,Crosses not Claimed p90,Direct Corner Goals,Direct Corner Goals p90,Direct Setpiece Goals,Direct Setpiece Goals p90,Dispossessed,Dispossessed p90,Dribbles success %,Dribbles success % p90,Drops,Drops p90,Duels,Duels lost,Duels lost p90,Duels p90,Duels won,Duels won %,Duels won % p90,Duels won p90,Final Third Touches,Final Third Touches p90,FinalThirdPasses,FinalThirdPasses p90,Forward Passes,Forward Passes p90,Foul Attempted Tackle,Foul Attempted Tackle p90,Foul Won Penalty,Foul Won Penalty p90,GK Successful Distribution,GK Successful Distribution p90,GK Unsuccessful Distribution,GK Unsuccessful Distribution p90,Games Played,Games Played p90,Goal Assists,Goal Assists p90,Goal Kicks,Goal Kicks p90,Goalkeeper Smother,Goalkeeper Smother p90,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Inside Box p90,Goals Conceded Outside Box,Goals Conceded Outside Box p90,Goals Conceded p90,Goals Openplay,Goals Openplay p90,Goals from Inside Box,Goals from Inside Box p90,Goals from Outside Box,Goals from Outside Box p90,Goals p90,Ground Duels,Ground Duels lost,Ground Duels lost p90,Ground Duels p90,Ground Duels won,Ground Duels won p90,Handballs conceded,Handballs conceded p90,Headed Goals,Headed Goals p90,Hit Woodwork,Hit Woodwork p90,Home Goals,Home Goals p90,Interceptions,Interceptions p90,Key Passes (Attempt Assists),Key Passes (Attempt Assists) p90,Last Player Tackle,Last Player Tackle p90,Left Foot Goals,Left Foot Goals p90,Leftside Passes,Leftside Passes p90,Minutes Per Goal,Offsides,Offsides p90,Open Play Pass Success %,Open Play Pass Success % p90,Open Play Passes,Open Play Passes p90,Other Goals,Other Goals p90,Overruns,Overruns p90,Own Goal Scored,Own Goal Scored p90,Penalties Conceded,Penalties Conceded p90,Penalties Faced,Penalties Faced p90,Penalties Off Target,Penalties Off Target p90,Penalties Saved,Penalties Saved p90,Penalties Taken,Penalties Taken p90,Penalty Goals,Penalty Goals Conceded,Penalty Goals Conceded p90,Penalty Goals p90,Progressive Carries,Progressive Carries p90,ProgressivePasses,ProgressivePasses p90,Punches,Punches p90,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution Won p90,PutThrough/Blocked Distribution p90,Recoveries,Recoveries p90,Red Cards - 2nd Yellow,Red Cards - 2nd Yellow p90,Right Foot Goals,Right Foot Goals p90,Rightside Passes,Rightside Passes p90,Saves Made,Saves Made from Inside Box,Saves Made from Inside Box p90,Saves Made from Outside Box,Saves Made from Outside Box p90,Saves Made p90,Saves from Penalty,Saves from Penalty p90,Saves made - caught,Saves made - caught p90,Saves made - parried,Saves made - parried p90,Second Goal Assists,Second Goal Assists p90,Set Pieces Goals,Set Pieces Goals p90,Shots Off Target (inc woodwork),Shots Off Target (inc woodwork) p90,Shots On Target ( inc goals ),Shots On Target ( inc goals ) p90,Shots Per Goal,Shots Per Goal p90,Starts,Starts p90,Straight Red Cards,Straight Red Cards p90,Substitute Off,Substitute Off p90,Substitute On,Substitute On p90,Successful Corners into Box,Successful Corners into Box p90,Successful Crosses & Corners,Successful Crosses & Corners p90,Successful Crosses open play,Successful Crosses open play p90,Successful Dribbles,Successful Dribbles p90,Successful Launches,Successful Launches p90,Successful Lay-offs,Successful Lay-offs p90,Successful Long Passes,Successful Long Passes p90,Successful Open Play Passes,Successful Open Play Passes p90,Successful Passes Opposition Half,Successful Passes Opposition Half p90,Successful Passes Own Half,Successful Passes Own Half p90,Successful Short Passes,Successful Short Passes p90,Tackles Lost,Tackles Lost p90,Tackles Won,Tackles Won p90,Through balls,Through balls p90,Throw Ins to Opposition Player,Throw Ins to Opposition Player p90,Throw Ins to Own Player,Throw Ins to Own Player p90,Times Tackled,Times Tackled p90,Total Big Chances Created,Total Big Chances Created p90,Total Big Chances Missed,Total Big Chances Missed p90,Total Big Chances Saved,Total Big Chances Saved p90,Total Big Chances Scored,Total Big Chances Scored p90,Total Clearances,Total Clearances p90,Total Fouls Conceded,Total Fouls Conceded p90,Total Fouls Won,Total Fouls Won p90,Total Losses Of Possession,Total Losses Of Possession p90,Total Passes,Total Passes p90,Total Red Cards,Total Red Cards p90,Total Shots,Total Shots p90,Total Successful Passes ( Excl Crosses & Corners ) ,Total Successful Passes ( Excl Crosses & Corners )  p90,Total Tackles,Total Tackles p90,Total Touches In Opposition Box,Total Touches In Opposition Box p90,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Unsuccessful Passes ( Excl Crosses & Corners ) p90,Touches,Touches p90,Unsuccessful Corners into Box,Unsuccessful Corners into Box p90,Unsuccessful Crosses & Corners,Unsuccessful Crosses & Corners p90,Unsuccessful Crosses open play,Unsuccessful Crosses open play p90,Unsuccessful Dribbles,Unsuccessful Dribbles p90,Unsuccessful Launches,Unsuccessful Launches p90,Unsuccessful Long Passes,Unsuccessful Long Passes p90,Unsuccessful Passes Opposition Half,Unsuccessful Passes Opposition Half p90,Unsuccessful Passes Own Half,Unsuccessful Passes Own Half p90,Unsuccessful Short Passes,Unsuccessful Short Passes p90,Unsuccessful lay-offs,Unsuccessful lay-offs p90,Winning Goal,Winning Goal p90,Yellow Cards,Yellow Cards p90,index,shirt_number
apg79gnq0esehnmpw2fycpams,Fedi Tayechi,F. Tayechi,Forward,Tunisia Under 17,23b589bg3kgeiaw7mzjpcz9sq,2025-11-19T11:00:07Z,225,2.5,Wingers,lm,lm,1,6,6,2.4,2.4,0,0,3,1.2,1,0.4,0,0,0,0,9,3.6,2,0.8,0,0,27,10.8,0,0,3,1.2,1,0.4,0,0,33,33,0,0,2,0.8,0,0,0,0,0,0,8,3.2,46,46,0,0,35,27,10.8,14,8,23,23,3.2,55,22,1,0.4,13,5.2,2,0.8,0,0,0,0,0,0,3,1.2,1,0.4,0,0,0,0,2,2,0,0,2,0.8,0.8,2,0.8,2,0.8,0,0,0.8,29,21,8.4,11.6,8,3.2,0,0,0,0,0,0,2,0.8,2,0.8,2,0.8,0,0,0,0,5,2,112,1,0.4,64,64,42,16.8,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6.4,5,2,0,0,6,1,0.4,2.4,11,4.4,0,0,2,0.8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8,4,1.6,3,3,3,1.2,0,0,1,0.4,0,0,0,0,0,0,0,0,6,2.4,0,0,1,0.4,0,0,27,10.8,21,8.4,6,2.4,27,10.8,1,0.4,1,0.4,2,0.8,0,0,0,0,15,6,2,0.8,4,1.6,0,0,1,0.4,0,0,4,1.6,0,0,37,14.8,42,16.8,0,0,6,2.4,27,10.8,2,0.8,14,5.6,15,6,86,34.4,0,0,2,0.8,2,0.8,7,2.8,2,0.8,2,0.8,14,5.6,3,1.2,13,5.2,1,0.4,0,0,0,0,312,7
c04esbwoew1cxesxmvslzayvo,Mehdi Tlili,M. Tlili,Defender,Tunisia Under 17,23b589bg3kgeiaw7mzjpcz9sq,2025-11-19T11:00:07Z,118,1.31,Full Backs,lb,lb,1,4,1,0.76,3.05,3,2.29,2,1.53,0,0,0,0,0,0,9,6.87,0,0,0,0,6,4.58,0,0,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4.58,9.16,6,50,50,4.58,17,12.98,5,3.82,9,6.87,2,1.53,0,0,0,0,0,0,2,1.53,0,0,0,0,0,0,0,1,0,0,1,0.76,0.76,0,0,0,0,0,0,0,8,5,3.82,6.11,3,2.29,0,0,0,0,0,0,0,0,1,0.76,1,0.76,0,0,0,0,0,0,0,1,0.76,94,94,33,25.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.29,8,6.11,0,0,0,0,0,0,3,2.29,0,0,0,0,16,12.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.76,0,0,0,0,1,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23.66,21,16.03,11,8.4,32,24.43,2,1.53,1,0.76,0,0,3,2.29,15,11.45,2,1.53,0,0,0,0,0,0,0,0,9,6.87,2,1.53,0,0,13,9.92,34,25.95,0,0,0,0,32,24.43,3,2.29,0,0,2,1.53,76,58.02,0,0,2,1.53,2,1.53,2,1.53,1,0.76,1,0.76,4,3.05,0,0,1,0.76,0,0,0,0,0,0,313,3
9mzqdtnj2eek21xa36mdffn6c,Aman Allah Touati,A. Touati,Forward,Tunisia Under 17,23b589bg3kgeiaw7mzjpcz9sq,2025-11-19T11:00:07Z,92,1.02,Strikers,st,st,1,4,1,0.98,3.92,3,2.94,4,3.92,1,0.98,0,0,0,0,9,8.82,1,0.98,0,0,4,3.92,0,0,1,0.98,0,0,0,0,0,0,0,0,2,1.96,0,0,0,0,0,0,3,2.94,50,50,0,0,16,7,6.86,15.69,9,56,56,8.82,29,28.43,2,1.96,5,4.9,1,0.98,0,0,0,0,0,0,4,3.92,1,0.98,0,0,0,0,0,2,2,1.96,0,0,1.96,0,0,0,0,0,0,0,12,6,5.88,11.76,6,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.94,0,1,0.98,50,50,26,25.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.98,0,2,1.96,2,1.96,0,0,3,0,0,2.94,3,2.94,0,0,0,0,10,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.92,0,0,1,0.98,0,0,1,0.98,3,2.94,0,0,1,0.98,1,0.98,2,1.96,0,0,1,0.98,0,0,13,12.75,12,11.76,3,2.94,14,13.73,3,2.94,1,0.98,0,0,0,0,0,0,5,4.9,0,0,3,2.94,0,0,0,0,1,0.98,1,0.98,0,0,20,19.61,27,26.47,0,0,4,3.92,14,13.73,4,3.92,9,8.82,13,12.75,50,49.02,0,0,0,0,0,0,2,1.96,0,0,1,0.98,11,10.78,2,1.96,12,11.76,0,0,0,0,0,0,314,19
1c0xez9qvvi0imtzxlu7af9xw,Zakaria Wassim Slama,W. Slama,Midfielder,Tunisia Under 17,23b589bg3kgeiaw7mzjpcz9sq,2025-11-19T11:00:07Z,199,2.21,Midfielders,am,"am,st",2,7,2,0.9,3.17,5,2.26,3,1.36,0,0,0,0,0,0,14,6.33,2,0.9,0,0,29,13.12,0,0,2,0.9,0,0,0,0,67,67,1,0.45,2,0.9,0,0,0,0,0,0,4,1.81,78,78,0,0,34,11,4.98,15.38,23,68,68,10.41,47,21.27,4,1.81,23,10.41,0,0,0,0,0,0,0,0,3,1.36,0,0,0,0,0,0,2,2,0,0,2,0.9,0.9,2,0.9,1,0.45,1,0.45,0.9,27,9,4.07,12.22,18,8.14,1,0.45,0,0,0,0,2,0.9,1,0.45,2,0.9,0,0,1,0.45,6,2.71,100,0,0,64,64,56,25.34,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5.43,2,0.9,0,0,3,2,0.9,1.36,15,6.79,0,0,1,0.45,15,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,2,0.9,2,2,3,1.36,0,0,3,1.36,0,0,0,0,0,0,0,0,7,3.17,0,0,2,0.9,2,0.9,36,16.29,30,13.57,7,3.17,35,15.84,0,0,4,1.81,0,0,0,0,1,0.45,6,2.71,2,0.9,0,0,0,0,1,0.45,2,0.9,3,1.36,7,3.17,34,15.38,58,26.24,0,0,3,1.36,37,16.74,4,1.81,6,2.71,21,9.5,103,46.61,0,0,1,0.45,1,0.45,2,0.9,3,1.36,3,1.36,19,8.6,3,1.36,18,8.14,0,0,1,0.45,1,0.45,315,11
5vmtrrp4nf3qz0rt1a9l411jo,Maikah Lomax Dau,M. Dau,Midfielder,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,268,2.98,Midfielders,cm,cm,1,1,1,0.34,0.34,0,0,3,1.01,0,0,1,0.34,0,0,4,1.34,0,0,0,0,13,4.36,0,0,1,0.34,0,0,0,0,0,0,3,1.01,1,0.34,0,0,0,0,0,0,4,1.34,75,75,0,0,21,13,4.36,7.05,8,38,38,2.68,14,4.7,2,0.67,31,10.4,1,0.34,0,0,0,0,0,0,3,1.01,0,0,0,0,0,0,0,20,17,5.7,3,1.01,6.71,0,0,0,0,0,0,0,20,12,4.03,6.71,8,2.68,1,0.34,0,0,0,0,0,0,3,1.01,1,0.34,0,0,0,0,7,2.35,0,0,0,52,52,50,16.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.68,1,0.34,0,0,1,0,0,0.34,11,3.69,0,0,0,0,8,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,0,0,3,1.01,0,0,1,0.34,0,0,1,0.34,2,0.67,0,0,3,1.01,0,0,0,0,2,0.67,26,8.72,15,5.03,13,4.36,24,8.05,1,0.34,1,0.34,1,0.34,0,0,0,0,5,1.68,0,0,0,0,0,0,0,0,6,2.01,2,0.67,3,1.01,38,12.75,50,16.78,0,0,1,0.34,26,8.72,2,0.67,1,0.34,24,8.05,89,29.87,2,0.67,2,0.67,0,0,1,0.34,4,1.34,12,4.03,19,6.38,7,2.35,12,4.03,0,0,0,0,0,0,318,10
6lqjt67w8xf3ixpijo0mw3l78,Teimana Siva Goundar,T. Goundar,Forward,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,159,1.77,Full Backs,rb,rb,1,2,0,0,1.13,2,1.13,2,1.13,0,0,0,0,0,0,1,0.56,1,0.56,1,0.56,2,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0,0,0,0,20,10,5.65,11.3,10,50,50,5.65,4,2.26,1,0.56,9,5.08,1,0.56,0,0,0,0,0,0,2,1.13,0,0,0,0,0,0,0,11,9,5.08,2,1.13,6.21,0,0,0,0,0,0,0,18,10,5.65,10.17,8,4.52,0,0,0,0,0,0,0,0,5,2.82,0,0,0,0,0,0,3,1.69,0,0,0,77,77,13,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.13,1,0.56,0,0,1,1,0.56,0.56,7,3.95,1,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5.65,4,2.26,6,3.39,10,5.65,4,2.26,4,2.26,0,0,7,3.95,1,0.56,2,1.13,0,0,0,0,0,0,0,0,5,2.82,2,1.13,0,0,15,8.47,13,7.34,1,0.56,0,0,10,5.65,8,4.52,2,1.13,3,1.69,52,29.38,0,0,1,0.56,1,0.56,1,0.56,0,0,2,1.13,3,1.69,1,0.56,1,0.56,0,0,0,0,0,0,322,18
9v239jsa65hg4nh1u0qigkg0k,Farhaan Rehman Khan,F. Khan,Defender,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,270,3,Midfielders,dm,"dm,cm",2,17,12,4,5.67,5,1.67,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,67,67,0,0,38,23,7.67,12.67,15,39,39,5,5,1.67,2,0.67,18,6,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,20,17,5.67,3,1,6.67,0,0,0,0,0,0,0,21,11,3.67,7,10,3.33,0,0,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,6,2,0,0,0,46,46,28,9.33,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,4,1.33,5,1.67,0,0,4,3,1,1.33,3,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.67,2,0.67,0,0,4,1.33,13,4.33,10,3.33,5,1.67,11,3.67,3,1,2,0.67,0,0,8,2.67,4,1.33,2,0.67,0,0,0,0,0,0,0,0,11,3.67,3,1,3,1,31,10.33,33,11,0,0,0,0,15,5,5,1.67,1,0.33,18,6,80,26.67,0,0,0,0,0,0,1,0.33,1,0.33,5,1.67,13,4.33,5,1.67,13,4.33,0,0,0,0,0,0,323,5
bsx22ei49a36o3wpddk1b8104,Manasa Ezekiel Waseilagi Kubucaucau,M. Kubucaucau,Defender,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,113,1.26,Full Backs,rb,rb,1,1,1,0.79,0.79,0,0,3,2.38,0,0,0,0,0,0,3,2.38,0,0,2,1.59,2,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.59,0,0,0,0,17,9,7.14,13.49,8,47,47,6.35,0,0,1,0.79,4,3.17,2,1.59,0,0,0,0,0,0,3,2.38,0,0,0,0,0,0,0,10,9,7.14,1,0.79,7.94,0,0,0,0,0,0,0,16,8,6.35,12.7,8,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,0,0,0,43,43,7,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.59,0,0,0,0,2,1,0.79,1.59,2,1.59,0,0,0,0,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,0,0,0,0,2,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.38,1,0.79,4,3.17,5,3.97,5,3.97,2,1.59,0,0,0,0,3,2.38,2,1.59,0,0,0,0,0,0,0,0,6,4.76,3,2.38,1,0.79,6,4.76,9,7.14,0,0,0,0,5,3.97,7,5.56,0,0,4,3.17,32,25.4,0,0,0,0,0,0,0,0,1,0.79,1,0.79,3,2.38,1,0.79,3,2.38,0,0,0,0,0,0,324,2
eg32zrt44non61ettq5mxflzo,Saula Veilawa Senidamanu Muatini,S. Muatini,Forward,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,121,1.34,Strikers,st,st,1,3,2,1.49,2.24,1,0.75,2,1.49,0,0,0,0,0,0,9,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,16,12,8.96,11.94,4,25,25,2.99,4,2.99,1,0.75,3,2.24,2,1.49,0,0,0,0,0,0,2,1.49,0,0,0,0,0,0,0,9,7,5.22,2,1.49,6.72,0,0,0,0,0,0,0,13,10,7.46,9.7,3,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,43,43,7,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.24,0,0,0,0,3,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.49,0,0,2,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.24,2,1.49,10,7.46,12,8.96,0,0,1,0.75,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,2,1.49,5,3.73,2,1.49,10,7.46,16,11.94,0,0,0,0,12,8.96,1,0.75,1,0.75,4,2.99,28,20.9,1,0.75,1,0.75,0,0,0,0,0,0,0,0,3,2.24,2,1.49,4,2.99,1,0.75,0,0,0,0,326,15
f3wbfbmnu9i9eeiws3e342ej8,Arav Ayush Nadan,A. Nadan,Defender,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,114,1.27,Wingers,lm,lm,1,0,0,0,0,0,0,3,2.36,0,0,0,0,0,0,1,0.79,0,0,0,0,4,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.15,0,0,0,0,19,12,9.45,14.96,7,37,37,5.51,4,3.15,1,0.79,3,2.36,5,3.94,0,0,0,0,0,0,3,2.36,0,0,0,0,0,0,0,8,7,5.51,1,0.79,6.3,0,0,0,0,0,0,0,19,12,9.45,14.96,7,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,7,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.57,1,0.79,0,0,0,0,0,0,5,3.94,0,0,0,0,3,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.57,0,0,2,1.57,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,3,2.36,1,0.79,2,1.57,2,1.57,2,1.57,4,3.15,0,0,0,0,0,0,4,3.15,0,0,0,0,0,0,0,0,2,1.57,5,3.94,1,0.79,10,7.87,7,5.51,0,0,0,0,3,2.36,6,4.72,0,0,4,3.15,24,18.9,0,0,0,0,0,0,0,0,1,0.79,1,0.79,2,1.57,2,1.57,3,2.36,0,0,0,0,2,1.57,327,12
dviayt956ldosogo7m9ngfbx0,Melvin Ratan Prakash,M. Prakash,Goalkeeper,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,270,3,Goalkeepers,gk,gk,1,2,1,0.33,0.67,1,0.33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.67,3,1,2,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,5,3,1,1.67,2,40,40,0.67,0,0,1,0.33,96,32,0,0,0,0,19,6.33,32,10.67,3,1,0,0,47,15.67,2,0.67,0,20,17,5.67,3,1,6.67,0,0,0,0,0,0,0,3,2,0.67,1,1,0.33,0,0,0,0,0,0,0,0,0,0,2,0.67,1,0.33,0,0,4,1.33,0,0,0,50,50,8,2.67,0,0,0,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,0,0,0,0,1,0.33,15,5,3,1,0,0,0,0,39,13,0,0,0,0,2,0.67,35,20,6.67,15,5,11.67,1,0.33,0,0,12,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,25,8.33,4,1.33,20,6.67,13,4.33,8,2.67,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.33,0,0,6,2,0,0,1,0.33,71,23.67,102,34,0,0,0,0,33,11,1,0.33,0,0,69,23,156,52,0,0,0,0,0,0,0,0,11,3.67,69,23,58,19.33,11,3.67,0,0,0,0,0,0,0,0,328,1
3of4dpfkfwi9b39cde0826vbo,Elijah Vuniyayawa Ravea,E. Ravea,Midfielder,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,121,1.34,Midfielders,cm,cm,1,1,1,0.75,0.75,0,0,2,1.49,0,0,0,0,0,0,0,0,0,0,0,0,2,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,11,8,5.97,8.21,3,27,27,2.24,4,2.99,1,0.75,7,5.22,2,1.49,0,0,0,0,0,0,2,1.49,0,0,0,0,0,0,0,6,5,3.73,1,0.75,4.48,0,0,0,0,0,0,0,10,7,5.22,7.46,3,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.73,0,0,0,53,53,17,12.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,4,1,0.75,2.99,3,2.24,0,0,0,0,5,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,1,0.75,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.72,4,2.99,5,3.73,9,6.72,1,0.75,2,1.49,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,2,1.49,2,1.49,0,0,11,8.21,17,12.69,0,0,0,0,9,6.72,3,2.24,0,0,8,5.97,29,21.64,0,0,0,0,0,0,0,0,3,2.24,3,2.24,3,2.24,5,3.73,5,3.73,0,0,0,0,0,0,330,16
26f7hcp9c78ihzte5hvvutatw,Tukai Mataiasi Qaroro Ravonokula,T. Ravonokula,Midfielder,Fiji Under 17,2ihiuon6nlwuq7aq9y9y65g1z,2025-11-12T20:14:38Z,269,2.99,Wingers,rm,rm,1,16,12,4.01,5.35,4,1.34,3,1,0,0,0,0,0,0,14,4.68,0,0,1,0.33,16,5.35,0,0,0,0,0,0,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,8,2.68,62,62,0,0,59,34,11.37,19.73,25,42,42,8.36,26,8.7,1,0.33,14,4.68,4,1.34,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,20,17,5.69,3,1,6.69,0,0,0,0,0,0,0,43,22,7.36,14.38,21,7.02,0,0,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,7,2.34,0,0,0,58,58,33,11.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.01,2,0.67,0,0,8,2,0.67,2.68,8,2.68,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0.33,0,0,3,1,0,0,1,0.33,0,0,0,0,0,0,0,0,5,1.67,0,0,2,0.67,1,0.33,19,6.35,10,3.34,14,4.68,23,7.69,4,1.34,8,2.68,0,0,0,0,0,0,11,3.68,0,0,1,0.33,0,0,0,0,2,0.67,5,1.67,4,1.34,43,14.38,38,12.71,0,0,4,1.34,24,8.03,12,4.01,1,0.33,14,4.68,113,37.79,0,0,0,0,0,0,3,1,2,0.67,4,1.34,8,2.68,6,2.01,10,3.34,0,0,0,0,1,0.33,331,9
